Sensor Name,Variable,Units,Start Datetime,End Datetime,Mean Value,Min Value,Max Value,Median Value,Standard Dev,Count Records,Location (WKT),Ground Height Above Sea Level,Sensor Height Above Ground,Broker Name,Sensor Centroid Longitude,Sensor Centroid Latitude,Raw ID
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_NORTH,Walking,People,2019-04-16,2019-04-17,6.694444444444445,0.0,40.0,3.0,8.468305105392973,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79922
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-16,2019-04-17,34.829861111111114,0.0,138.0,22.0,36.29760586660471,288,POINT(-1.612206087 54.97480062),44.5499992370605,2.0,People Counting API,-1.612206087,54.97480062,79914
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_NORTH,Walking,People,2019-04-16,2019-04-17,5.833333333333333,0.0,28.0,3.0,6.907624611816842,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79928
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_SOUTH,Walking,People,2019-04-16,2019-04-17,19.569444444444443,0.0,75.0,14.0,19.549670634401497,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79927
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-16,2019-04-17,16.305555555555557,0.0,72.0,11.5,16.31260494975936,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79918
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-16,2019-04-17,88.13888888888889,0.0,310.0,42.5,94.05484593156206,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79917
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_SOUTH,Walking,People,2019-04-16,2019-04-17,56.80555555555556,0.0,216.0,25.5,63.307645862813104,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79925
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_SOUTH,Walking,People,2019-04-16,2019-04-17,6.482638888888889,0.0,31.0,3.0,7.758040899081481,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79933
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_NORTH,Walking,People,2019-04-16,2019-04-17,57.09027777777778,0.0,239.0,27.0,61.8927626798567,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79924
PER_PEOPLE_USB_LINE_0_EAST,Walking,People,2019-04-16,2019-04-17,1.1805555555555556,0.0,13.0,0.0,2.145147768946765,216,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79906
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_NORTH,Walking,People,2019-04-16,2019-04-17,8.86111111111111,0.0,37.0,5.0,9.56491789410592,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79930
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-16,2019-04-17,82.36111111111111,0.0,290.0,46.0,84.64325554866461,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79916
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_NORTH,Walking,People,2019-04-16,2019-04-17,3.263888888888889,0.0,21.0,2.0,4.149106515449224,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79932
PER_PEOPLE_USB_LINE_0_WEST,Walking,People,2019-04-16,2019-04-17,1.6157407407407407,0.0,10.0,1.0,2.115973728965822,216,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79909
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_SOUTH,Walking,People,2019-04-17,2019-04-18,6.958333333333333,0.0,38.0,2.5,8.551620216855595,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79933
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_NORTH,Walking,People,2019-04-17,2019-04-18,5.694444444444445,0.0,28.0,3.0,6.658617826397959,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79928
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_WEST,Walking,People,2019-04-17,2019-04-18,5.322916666666667,0.0,21.0,4.0,5.504092148751186,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79921
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_SOUTH,Walking,People,2019-04-17,2019-04-18,17.75347222222222,0.0,65.0,15.0,16.2343403742843,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79927
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_SOUTH,Walking,People,2019-04-17,2019-04-18,8.440972222222221,0.0,37.0,3.0,10.139820519412316,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79923
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_NORTH,Walking,People,2019-04-17,2019-04-18,3.4340277777777777,0.0,23.0,2.0,4.247853431676542,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79932
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_NORTH,Walking,People,2019-04-17,2019-04-18,20.27083333333333,0.0,67.0,19.0,17.69542421628949,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79926
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_SOUTH,Walking,People,2019-04-17,2019-04-18,60.826388888888886,0.0,245.0,24.5,68.8218139938517,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79925
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-17,2019-04-18,89.39583333333333,0.0,342.0,48.0,92.92243769447364,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79916
PER_PEOPLE_USB_LINE_0_WEST,Walking,People,2019-04-17,2019-04-18,1.635922330097087,0.0,10.0,1.0,2.1289659447645906,206,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79909
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_NORTH,Walking,People,2019-04-17,2019-04-18,6.864583333333333,0.0,32.0,4.0,7.474892871305916,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79930
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-17,2019-04-18,12.36111111111111,0.0,58.0,10.0,12.870137221442723,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79918
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-17,2019-04-18,12.42013888888889,0.0,48.0,11.5,11.585156210649656,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79919
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_EAST,Walking,People,2019-04-17,2019-04-18,6.586805555555555,0.0,28.0,5.0,6.4603034256202125,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79920
PER_PEOPLE_USB_LINE_0_EAST,Walking,People,2019-04-17,2019-04-18,0.9660194174757282,0.0,12.0,0.0,1.744286283956754,206,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79906
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_NORTH,Walking,People,2019-04-17,2019-04-18,59.02777777777778,0.0,214.0,29.0,63.48736143303166,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79924
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_SOUTH,Walking,People,2019-04-17,2019-04-18,7.743055555555555,0.0,43.0,4.0,9.334632742714522,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79931
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-17,2019-04-18,94.90277777777776,0.0,345.0,46.0,101.77752285721353,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79917
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_SOUTH,Walking,People,2019-04-17,2019-04-18,11.270833333333334,0.0,53.0,8.0,12.144225165119062,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79929
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-17,2019-04-18,41.16319444444444,0.0,148.0,24.0,42.55997932090105,288,POINT(-1.612206087 54.97480062),44.5499992370605,2.0,People Counting API,-1.612206087,54.97480062,79915
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_NORTH,Walking,People,2019-04-17,2019-04-18,6.850694444444445,0.0,57.0,3.0,8.74336650559041,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79922
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-17,2019-04-18,36.625,0.0,128.0,22.0,37.64202272726587,288,POINT(-1.612206087 54.97480062),44.5499992370605,2.0,People Counting API,-1.612206087,54.97480062,79914
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_NORTH,Walking,People,2019-04-18,2019-04-19,8.184027777777779,0.0,38.0,5.5,8.664512257818965,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79930
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_SOUTH,Walking,People,2019-04-18,2019-04-19,22.041666666666668,0.0,76.0,17.0,19.973550218559875,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79927
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-18,2019-04-19,39.99652777777778,0.0,151.0,20.0,42.87890719675721,288,POINT(-1.612206087 54.97480062),44.5499992370605,2.0,People Counting API,-1.612206087,54.97480062,79914
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_NORTH,Walking,People,2019-04-18,2019-04-19,6.475694444444445,0.0,34.0,2.0,7.995621601571995,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79928
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_SOUTH,Walking,People,2019-04-18,2019-04-19,64.36458333333333,0.0,243.0,25.5,71.61807264226717,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79925
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_SOUTH,Walking,People,2019-04-18,2019-04-19,9.40972222222222,0.0,51.0,2.0,11.9169074535373,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79923
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_NORTH,Walking,People,2019-04-18,2019-04-19,23.86458333333333,0.0,71.0,21.0,19.811588109929502,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79926
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_NORTH,Walking,People,2019-04-18,2019-04-19,3.71875,0.0,19.0,2.0,4.270464923134508,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79932
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_SOUTH,Walking,People,2019-04-18,2019-04-19,9.88888888888889,0.0,46.0,5.0,11.473466437775702,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79931
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-18,2019-04-19,107.28819444444444,0.0,363.0,54.0,111.82419050836486,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79917
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-18,2019-04-19,17.04861111111111,0.0,56.0,14.5,15.38638009784732,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79919
PER_PEOPLE_THE_CORE_LINE_1_SOUTHEAST,Walking,People,2019-04-18,2019-04-19,0.8055555555555556,0.0,6.0,0.0,1.2206429190399908,216,POINT(-1.622861477 54.972281718),56.2999992370605,2.0,People Counting API,-1.622861477,54.972281718,79913
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-18,2019-04-19,15.77777777777778,0.0,77.0,12.0,14.888448376567936,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79918
PER_PEOPLE_USB_LINE_0_EAST,Walking,People,2019-04-18,2019-04-19,1.031746031746032,0.0,8.0,0.0,1.7024873241640537,189,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79906
PER_PEOPLE_THE_CORE_LINE_1_NORTHWEST,Walking,People,2019-04-18,2019-04-19,0.9074074074074074,0.0,7.0,0.0,1.388024422329149,216,POINT(-1.622861477 54.972281718),56.2999992370605,2.0,People Counting API,-1.622861477,54.972281718,79912
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_SOUTH,Walking,People,2019-04-18,2019-04-19,8.39236111111111,0.0,42.0,3.5,9.970557907194054,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79933
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_NORTH,Walking,People,2019-04-18,2019-04-19,63.97222222222222,0.0,242.0,30.0,69.58637163470983,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79924
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_WEST,Walking,People,2019-04-18,2019-04-19,5.944444444444445,0.0,27.0,4.0,6.41426121338851,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79921
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-18,2019-04-19,97.19444444444444,0.0,349.0,54.0,99.94542106248802,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79916
PER_PEOPLE_THE_CORE_LINE_0_SOUTHEAST,Walking,People,2019-04-18,2019-04-19,0.1851851851851851,0.0,3.0,0.0,0.4934412072027492,216,POINT(-1.622759057 54.972330707),56.3699989318848,2.0,People Counting API,-1.622759057,54.972330707,79911
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_NORTH,Walking,People,2019-04-18,2019-04-19,7.104166666666667,0.0,45.0,3.0,9.16380163560226,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79922
PER_PEOPLE_USB_LINE_0_WEST,Walking,People,2019-04-18,2019-04-19,1.671957671957672,0.0,13.0,1.0,2.210678001365546,189,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79909
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_EAST,Walking,People,2019-04-18,2019-04-19,7.878472222222222,0.0,33.0,5.0,8.045604935429417,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79920
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_SOUTH,Walking,People,2019-04-18,2019-04-19,12.34027777777778,0.0,46.0,6.5,13.632917268734996,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79929
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-18,2019-04-19,46.97569444444444,0.0,191.0,19.5,50.75994804869914,288,POINT(-1.612206087 54.97480062),44.5499992370605,2.0,People Counting API,-1.612206087,54.97480062,79915
PER_PEOPLE_THE_CORE_LINE_0_NORTHWEST,Walking,People,2019-04-18,2019-04-19,0.1574074074074074,0.0,4.0,0.0,0.5029917353904101,216,POINT(-1.622759057 54.972330707),56.3699989318848,2.0,People Counting API,-1.622759057,54.972330707,79910
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-19,2019-04-20,10.70486111111111,0.0,45.0,9.0,9.779853369307451,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79918
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-19,2019-04-20,10.84375,0.0,49.0,9.0,10.04814257815012,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79919
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_EAST,Walking,People,2019-04-19,2019-04-20,7.559027777777778,0.0,30.0,5.0,7.92521392275632,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79920
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_SOUTH,Walking,People,2019-04-19,2019-04-20,7.704861111111111,0.0,39.0,3.0,9.397457027931598,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79933
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_SOUTH,Walking,People,2019-04-19,2019-04-20,14.114583333333334,0.0,64.0,4.0,16.912686185022636,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79929
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_NORTH,Walking,People,2019-04-19,2019-04-20,3.3472222222222223,0.0,23.0,2.0,4.380067611801286,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79932
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_NORTH,Walking,People,2019-04-19,2019-04-20,6.09375,0.0,34.0,3.0,6.654277224608578,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79930
PER_PEOPLE_USB_LINE_0_EAST,Walking,People,2019-04-19,2019-04-20,0.0787037037037037,0.0,3.0,0.0,0.370572861313181,216,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79906
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_NORTH,Walking,People,2019-04-19,2019-04-20,7.767361111111111,0.0,40.0,1.0,9.834642072944602,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79928
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_WEST,Walking,People,2019-04-19,2019-04-20,5.555555555555555,0.0,25.0,4.0,5.909359076190753,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79921
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_NORTH,Walking,People,2019-04-19,2019-04-20,54.138888888888886,0.0,208.0,28.0,58.02730572649865,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79924
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-19,2019-04-20,86.70833333333333,0.0,300.0,42.0,93.9327755335934,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79917
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_SOUTH,Walking,People,2019-04-19,2019-04-20,6.236111111111111,0.0,44.0,3.0,8.636153103789834,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79931
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_SOUTH,Walking,People,2019-04-19,2019-04-20,17.197916666666668,0.0,70.0,11.0,16.794480610994064,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79927
PER_PEOPLE_THE_CORE_LINE_0_NORTHWEST,Walking,People,2019-04-19,2019-04-20,0.1064814814814814,0.0,3.0,0.0,0.3999474845499158,216,POINT(-1.622759057 54.972330707),56.3699989318848,2.0,People Counting API,-1.622759057,54.972330707,79910
PER_PEOPLE_THE_CORE_LINE_0_SOUTHEAST,Walking,People,2019-04-19,2019-04-20,0.1203703703703703,0.0,3.0,0.0,0.434988135057272,216,POINT(-1.622759057 54.972330707),56.3699989318848,2.0,People Counting API,-1.622759057,54.972330707,79911
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-19,2019-04-20,81.52430555555556,0.0,307.0,43.5,83.70002302081173,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79916
PER_PEOPLE_THE_CORE_LINE_1_NORTHWEST,Walking,People,2019-04-19,2019-04-20,0.287037037037037,0.0,4.0,0.0,0.7271319347134396,216,POINT(-1.622861477 54.972281718),56.2999992370605,2.0,People Counting API,-1.622861477,54.972281718,79912
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-19,2019-04-20,37.87847222222222,0.0,134.0,19.0,40.610221522547,288,POINT(-1.612206087 54.97480062),44.5499992370605,2.0,People Counting API,-1.612206087,54.97480062,79915
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_0_NORTH,Walking,People,2019-04-19,2019-04-20,33.604166666666664,0.0,117.0,18.0,35.07793282860006,288,POINT(-1.612206087 54.97480062),44.5499992370605,2.0,People Counting API,-1.612206087,54.97480062,79914
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_NORTH,Walking,People,2019-04-19,2019-04-20,6.274305555555555,0.0,47.0,2.0,8.13756077403298,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79922
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_SOUTH,Walking,People,2019-04-19,2019-04-20,8.86111111111111,0.0,48.0,2.0,11.600174274978654,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79923
PER_PEOPLE_THE_CORE_LINE_1_SOUTHEAST,Walking,People,2019-04-19,2019-04-20,0.2777777777777778,0.0,5.0,0.0,0.7494854201795578,216,POINT(-1.622861477 54.972281718),56.2999992370605,2.0,People Counting API,-1.622861477,54.972281718,79913
PER_PEOPLE_USB_LINE_0_WEST,Walking,People,2019-04-19,2019-04-20,0.25,0.0,4.0,0.0,0.6684005230842203,216,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79909
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_SOUTH,Walking,People,2019-04-19,2019-04-20,53.55902777777778,0.0,198.0,22.0,60.98511306639884,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79925
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_NORTH,Walking,People,2019-04-19,2019-04-20,19.02430555555556,0.0,55.0,17.0,15.811479420414503,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79926
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_SOUTH,Walking,People,2019-04-20,2019-04-21,8.27972027972028,0.0,45.0,5.0,9.322433724684084,286,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79931
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-04-20,2019-04-21,15.052447552447552,0.0,78.0,13.0,13.952242881417828,286,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79919
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_SOUTH,Walking,People,2019-04-20,2019-04-21,68.04878048780488,0.0,240.0,36.0,73.17273051857603,287,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79925
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_WEST,Walking,People,2019-04-20,2019-04-21,9.37062937062937,0.0,44.0,6.0,9.773789926838132,286,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79921
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_NORTH,Walking,People,2019-04-20,2019-04-21,8.136363636363637,0.0,33.0,6.0,7.854819423478868,286,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79930
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_NORTH,Walking,People,2019-04-20,2019-04-21,11.706293706293708,0.0,69.0,3.0,14.650393043646202,286,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79928
